id,title,issn,descrip,thumbnail,thumbnail_extension
11632,"Thor (1966) #304",304,,http://i.annihil.us/u/prod/marvel/i/mg/a/10/59db9a62ea857,"jpg"
11633,"Thor (1966) #305",305,,http://i.annihil.us/u/prod/marvel/i/mg/2/10/59dba1bdf2fc3,"jpg"
11637,"Thor (1966) #309",309,,http://i.annihil.us/u/prod/marvel/i/mg/9/90/59dbd5f5b3191,"jpg"
11640,"Thor (1966) #312",312,,http://i.annihil.us/u/prod/marvel/i/mg/d/80/519514317378a,"jpg"
11641,"Thor (1966) #313",313,,http://i.annihil.us/u/prod/marvel/i/mg/d/30/526173160846a,"jpg"
11643,"Thor (1966) #315",315,,http://i.annihil.us/u/prod/marvel/i/mg/6/d0/59de41d5349f1,"jpg"
11644,"Thor (1966) #316",316,,http://i.annihil.us/u/prod/marvel/i/mg/c/f0/59de4919ec3da,"jpg"
11647,"Thor (1966) #319",319,,http://i.annihil.us/u/prod/marvel/i/mg/5/40/52026aa70c5a2,"jpg"
11649,"Thor (1966) #321",321,,http://i.annihil.us/u/prod/marvel/i/mg/6/90/5261708aefd65,"jpg"
11652,"Thor (1966) #324",324,,http://i.annihil.us/u/prod/marvel/i/mg/d/70/5271368e51083,"jpg"
11653,"Thor (1966) #325",325,,http://i.annihil.us/u/prod/marvel/i/mg/2/03/52026a734744d,"jpg"
11654,"Thor (1966) #326",326,,http://i.annihil.us/u/prod/marvel/i/mg/e/50/4f63495435748,"jpg"
11655,"Thor (1966) #327",327,,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/5193ded41c2e0,"jpg"
11658,"Thor (1966) #330",330,,http://i.annihil.us/u/prod/marvel/i/mg/4/00/5187f3456f64b,"jpg"
11659,"Thor (1966) #331",331,,http://i.annihil.us/u/prod/marvel/i/mg/8/03/5188072e34e70,"jpg"
1166,"Cage Vol. 1 (Trade Paperback)",0,"The best-selling graphic novel now available in softcover trade paperback format! 
The best-selling graphic novel now available in softcover trade paperback format! 
Investigating the murder of a teenage girl, Cage suddenly learns that a three-way gan",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11663,"Thor (1966) #335",335,,http://i.annihil.us/u/prod/marvel/i/mg/6/03/51ed852171662,"jpg"
11664,"Thor (1966) #336",336,,http://i.annihil.us/u/prod/marvel/i/mg/f/b0/51fc137020581,"jpg"
1167,"Earth X Vol. 4: Paradise X Book I (Trade Paperback)",0,"The epic, visionary EARTH X saga continues! Will the heroes of Earth be able to solve the problems of the Paradise they helped create? Will their quest for a new Death entity succeed so the pain and suffering of the world's population ceases?
Collects H",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1168,"X-Statix Vol. 2: Good Guys & Bad Guys (Trade Paperback)",0,"The mutants in X-STATIX have seen "Survivor" and they know that fame is the ultimate currency in today's society .... and they're cashing in on their special mutant abilities. Now the squad is torn apart by interior squabbles. When push comes to shove, wi",http://i.annihil.us/u/prod/marvel/i/mg/e/60/4bc46cea11be0,"jpg"
117,"Punisher (2004) #2",2,""IN THE BEGINNING" pts. 1 & 2
<br>Garth Ennis finally lets loose to take Punisher to the MAX - literally - as the hunter becomes the hunted! No more pulled punches, no more dialing it down. One of comics' most provocative writers takes one of comics' mo",http://i.annihil.us/u/prod/marvel/i/mg/b/b0/4bc6ad5660ca1,"jpg"
11704,"Thor (1966) #376",376,,http://i.annihil.us/u/prod/marvel/i/mg/f/90/4bb59b5d3df8b,"jpg"
11707,"Thor (1966) #379",379,,http://i.annihil.us/u/prod/marvel/i/mg/6/20/4bb5880d2670a,"jpg"
11709,"Thor (1966) #381",381,,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4bb582370336a,"jpg"
11710,"Thor (1966) #382",382,,http://i.annihil.us/u/prod/marvel/i/mg/6/50/4bb58231bc794,"jpg"
11711,"Thor (1966) #383",383,,http://i.annihil.us/u/prod/marvel/i/mg/4/90/4bb4fd4aa0ddd,"jpg"
11712,"Thor (1966) #384",384,,http://i.annihil.us/u/prod/marvel/i/mg/9/03/51880f66e2018,"jpg"
11714,"Thor (1966) #386",386,,http://i.annihil.us/u/prod/marvel/i/mg/f/90/51fc1a56efcf8,"jpg"
11715,"Thor (1966) #387",387,,http://i.annihil.us/u/prod/marvel/i/mg/7/03/51881d87e0412,"jpg"
11717,"Thor (1966) #389",389,,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/51890c83ca7d6,"jpg"
11720,"Thor (1966) #392",392,,http://i.annihil.us/u/prod/marvel/i/mg/f/10/51fc19eb5aa6c,"jpg"
11721,"Thor (1966) #393",393,,http://i.annihil.us/u/prod/marvel/i/mg/9/a0/51fc19b09c79b,"jpg"
11722,"Thor (1966) #394",394,,http://i.annihil.us/u/prod/marvel/i/mg/a/20/51fc197d599bd,"jpg"
11723,"Thor (1966) #395",395,,http://i.annihil.us/u/prod/marvel/i/mg/3/50/4f634a853a065,"jpg"
11725,"Thor (1966) #397",397,,http://i.annihil.us/u/prod/marvel/i/mg/2/03/4f634b2262831,"jpg"
11728,"Thor (1966) #400",400,,http://i.annihil.us/u/prod/marvel/i/mg/7/b0/59e787a80e96d,"jpg"
1173,"Earth X Vol. 5: Paradise X Book II (Trade Paperback)",0,"The epic, visionary Earth X saga continues! Will the heroes of Earth be able to solve the problems of the Paradise they helped create? Will their quest for a new Death entity succeed so the pain and suffering of the world's population ceases?
Collects P",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11730,"Thor (1966) #402",402,,http://i.annihil.us/u/prod/marvel/i/mg/9/10/51ffc82330d6a,"jpg"
11733,"Thor (1966) #405",405,,http://i.annihil.us/u/prod/marvel/i/mg/8/40/51b0e003b8e0d,"jpg"
11736,"Thor (1966) #408",408,,http://i.annihil.us/u/prod/marvel/i/mg/8/b0/59ea11da17c04,"jpg"
11737,"Thor (1966) #409",409,,http://i.annihil.us/u/prod/marvel/i/mg/3/e0/59ea1897d1128,"jpg"
11738,"Thor (1966) #410",410,,http://i.annihil.us/u/prod/marvel/i/mg/1/70/59ea287677661,"jpg"
11741,"Thor (1966) #413",413,,http://i.annihil.us/u/prod/marvel/i/mg/f/b0/50ad244502483,"jpg"
11742,"Thor (1966) #414",414,,http://i.annihil.us/u/prod/marvel/i/mg/c/70/5294fab3b8ec4,"jpg"
11743,"Thor (1966) #415",415,,http://i.annihil.us/u/prod/marvel/i/mg/9/10/51488702caebb,"jpg"
11744,"Thor (1966) #416",416,,http://i.annihil.us/u/prod/marvel/i/mg/9/d0/51488f3a7deb6,"jpg"
11745,"Thor (1966) #417",417,,http://i.annihil.us/u/prod/marvel/i/mg/3/60/5148951350dce,"jpg"
11747,"Thor (1966) #419",419,,http://i.annihil.us/u/prod/marvel/i/mg/3/f0/5149d8860ff41,"jpg"
11748,"Thor (1966) #420",420,,http://i.annihil.us/u/prod/marvel/i/mg/c/03/514a0b6547897,"jpg"
11751,"Thor (1966) #423",423,,http://i.annihil.us/u/prod/marvel/i/mg/2/d0/514b624b352d4,"jpg"
11752,"Thor (1966) #424",424,,http://i.annihil.us/u/prod/marvel/i/mg/6/40/514c762b256fb,"jpg"
11754,"Thor (1966) #426",426,,http://i.annihil.us/u/prod/marvel/i/mg/3/20/514b404d9f631,"jpg"
11755,"Thor (1966) #427",427,,http://i.annihil.us/u/prod/marvel/i/mg/f/e0/51f955c230402,"jpg"
11758,"Thor (1966) #430",430,,http://i.annihil.us/u/prod/marvel/i/mg/3/40/514b54362fa75,"jpg"
11763,"Thor (1966) #435",435,,http://i.annihil.us/u/prod/marvel/i/mg/f/00/59fccb1d4d3c0,"jpg"
11765,"Thor (1966) #437",437,,http://i.annihil.us/u/prod/marvel/i/mg/d/00/59fccd56c86b3,"jpg"
11766,"Thor (1966) #438",438,,http://i.annihil.us/u/prod/marvel/i/mg/9/50/59fccf10b5435,"jpg"
11770,"Thor (1966) #442",442,,http://i.annihil.us/u/prod/marvel/i/mg/f/40/5a0073041173c,"jpg"
11771,"Thor (1966) #443",443,,http://i.annihil.us/u/prod/marvel/i/mg/3/10/5a0079724d4e0,"jpg"
11773,"Thor (1966) #445",445,,http://i.annihil.us/u/prod/marvel/i/mg/3/20/5a007d5711f75,"jpg"
11774,"Thor (1966) #446",446,,http://i.annihil.us/u/prod/marvel/i/mg/f/a0/5a00805912c25,"jpg"
11775,"Thor (1966) #447",447,,http://i.annihil.us/u/prod/marvel/i/mg/b/a0/51acaae0199b3,"jpg"
11776,"Thor (1966) #448",448,,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/59ea3ae71ed00,"jpg"
11780,"Thor (1966) #452",452,,http://i.annihil.us/u/prod/marvel/i/mg/9/e0/4f58d398cad42,"jpg"
11781,"Thor (1966) #453",453,,http://i.annihil.us/u/prod/marvel/i/mg/b/a0/4f1dc0c183d0d,"jpg"
11788,"Thor (1966) #460",460,,http://i.annihil.us/u/prod/marvel/i/mg/6/20/4f58d523a243b,"jpg"
11790,"Thor (1966) #462",462,,http://i.annihil.us/u/prod/marvel/i/mg/c/50/4f58d64a5ab3c,"jpg"
11792,"Thor (1966) #464",464,,http://i.annihil.us/u/prod/marvel/i/mg/4/80/4f58d84e28683,"jpg"
11793,"Thor (1966) #465",465,,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/4f6345072da9f,"jpg"
11795,"Thor (1966) #467",467,,http://i.annihil.us/u/prod/marvel/i/mg/f/00/50b3fca479dba,"jpg"
1180,"Art of Marvel Comics Vol. I (Hardcover)",0,"This special hardcover volume is a who's who of the industry's most talented artists and painters presenting unparalleled visions of the X-Men, the Hulk, Daredevil, Punisher, Captain America, Elektra, Spider-Man and many more of Marvel's greatest heroes a",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11800,"Thor (1966) #472",472,,http://i.annihil.us/u/prod/marvel/i/mg/9/70/50b3f83e14ee7,"jpg"
11801,"Thor (1966) #473",473,,http://i.annihil.us/u/prod/marvel/i/mg/2/90/51001b265a6c8,"jpg"
11802,"Thor (1966) #474",474,,http://i.annihil.us/u/prod/marvel/i/mg/e/90/50b3f34d3abcd,"jpg"
11803,"Thor (1966) #475",475,,http://i.annihil.us/u/prod/marvel/i/mg/6/10/50b3f286444ac,"jpg"
11804,"Thor (1966) #476",476,,http://i.annihil.us/u/prod/marvel/i/mg/6/60/52615ded447e1,"jpg"
11809,"Thor (1966) #481",481,,http://i.annihil.us/u/prod/marvel/i/mg/d/a0/518812466e092,"jpg"
1181,"Marvel Masterworks: The Avengers Vol. 1 (Hardcover)",0,"Earth's Mightiest Heroes - The Hulk, Thor, Iron Man, Ant-Man and the Wasp - unite! Re-presenting the formation of the Avengers, the revival of Captain America, plus appearances by the Sub-Mariner, Kang the Conqueror, Immortus, Wonder Man, and The Masters ",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11812,"Thor (1966) #484",484,,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/4f200e651de61,"jpg"
11813,"Thor (1966) #485",485,,http://i.annihil.us/u/prod/marvel/i/mg/7/20/51881ecf08e96,"jpg"
11814,"Thor (1966) #486",486,,http://i.annihil.us/u/prod/marvel/i/mg/d/00/59f0dac88e5c6,"jpg"
11815,"Thor (1966) #487",487,,http://i.annihil.us/u/prod/marvel/i/mg/c/30/4f1dad5d0d494,"jpg"
1182,"New X-Men Vol. 5: Assault on Weapon Plus (Trade Paperback)",0,"More secrets of the world's deadliest mutant are exposed! Wolverine, Cyclops and the enigmatic mutant known as Fantomex travel to the other side of the world and beyond in search of the keys to their pasts. However, what they find within the deadly Weapon",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11823,"Thor (1966) #495",495,,http://i.annihil.us/u/prod/marvel/i/mg/9/50/50b3dc3e4e459,"jpg"
11824,"Thor (1966) #496",496,,http://i.annihil.us/u/prod/marvel/i/mg/3/40/4f201c6e46734,"jpg"
11825,"Thor (1966) #497",497,,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/50b3d831b31d5,"jpg"
11827,"Thor (1966) #499",499,,http://i.annihil.us/u/prod/marvel/i/mg/6/90/59f241c72ea47,"jpg"
1183,"Ultimate Spider-Man Vol. 7: Irresponsible (Trade Paperback)",0,"An all-new villain explodes on the scene, literally! But how can Spider-Man fight a new mysterious foe named Geldhoff if he can't even find a costume? And will Peter and Mary Jane finally just say what they feel?! Guest-starring the Ultimate X-Men.
Coll",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11830,"Thor (1966) #502",502,,http://i.annihil.us/u/prod/marvel/i/mg/5/70/4bb57f012a017,"jpg"
11833,"Tomb of Dracula (1972) #11",11,"Dracula sets his eyes on the group of malevolent bikers who wronged him! He will finally have his revenge!",http://i.annihil.us/u/prod/marvel/i/mg/e/f0/4bb4fab8e901b,"jpg"
11834,"Tomb of Dracula (1972) #12",12,"Blade and the vampire hunters make a daring attack against the Lord of Vampires!",http://i.annihil.us/u/prod/marvel/i/mg/e/d0/4bb4fab38a36b,"jpg"
11836,"Tomb of Dracula (1972) #14",14,,http://i.annihil.us/u/prod/marvel/i/mg/c/80/4bb4f77ff0b72,"jpg"
11837,"Tomb of Dracula (1972) #15",15,,http://i.annihil.us/u/prod/marvel/i/mg/d/20/4bb4f77a8a9f8,"jpg"
11839,"Tomb of Dracula (1972) #17",17,,http://i.annihil.us/u/prod/marvel/i/mg/9/90/4bb4f76eb4824,"jpg"
1184,"X-Treme X-Men Vol. 5: God Loves, Man Kills (Trade Paperback)",0,"Collecting the classic graphic novel by Chris Claremont and Brent Anderson (inspiration for the 2003 blockbuster X2), along with a brand new sequel to that legendary story! 
The Anti-Mutant Movement leader Stryker has returned and it's up to the X-Treme",http://i.annihil.us/u/prod/marvel/i/mg/8/d0/4bc46a262dc43,"jpg"
11840,"Tomb of Dracula (1972) #18",18,,http://i.annihil.us/u/prod/marvel/i/mg/a/00/4bb4f769782bd,"jpg"
11843,"Tomb of Dracula (1972) #20",20,,http://i.annihil.us/u/prod/marvel/i/mg/c/70/4bb4f75da925c,"jpg"
11845,"Tomb of Dracula (1972) #22",22,,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/4bb4f753005bf,"jpg"
11847,"Tomb of Dracula (1972) #24",24,,http://i.annihil.us/u/prod/marvel/i/mg/6/40/4bb4f745e5034,"jpg"
11848,"Tomb of Dracula (1972) #25",25,,http://i.annihil.us/u/prod/marvel/i/mg/8/d0/4bb4f2950e20c,"jpg"
11852,"Tomb of Dracula (1972) #29",29,,http://i.annihil.us/u/prod/marvel/i/mg/e/b0/4bb4f27ee2a1a,"jpg"
11853,"Tomb of Dracula (1972) #3",3,"Frank Drake has lost everything, including the woman he loves. On the verge of suicide, Frank is visited by someone who has wanted to meet him for some time, someone who may be able to help him enact his revenge!",http://i.annihil.us/u/prod/marvel/i/mg/9/30/4bb4fae058409,"jpg"
11854,"Tomb of Dracula (1972) #30",30,,http://i.annihil.us/u/prod/marvel/i/mg/4/40/4bb4f27979915,"jpg"
11855,"Tomb of Dracula (1972) #31",31,,http://i.annihil.us/u/prod/marvel/i/mg/2/90/4bb4f27442021,"jpg"
11856,"Tomb of Dracula (1972) #32",32,,http://i.annihil.us/u/prod/marvel/i/mg/2/03/50b431167b396,"jpg"
11857,"Tomb of Dracula (1972) #33",33,,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/50adc53615a47,"jpg"
11858,"Tomb of Dracula (1972) #34",34,,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/50adc471a9c23,"jpg"
1187,"Incredible Hulk Vol. IV: Abominable (Trade Paperback)",0,"The secret organization hell-bent on capturing the Incredible Hulk has hired the services of one of his deadliest and oldest foes, The Abomination! Two of the Marvel Universe's most powerful adversaries go head-to-head and toe-to-toe in a gamma-powered sl",http://i.annihil.us/u/prod/marvel/i/mg/6/b0/4bc46b9663c91,"jpg"
11875,"Tomb of Dracula (1972) #5",5,"Dracula uses the magical black mirror to travel back in time to 19th century Transylvania to undertake a nefarious mission!",http://i.annihil.us/u/prod/marvel/i/mg/c/80/4bb4fad5c3975,"jpg"
1188,"Marvel Masterworks: The Silver Surfer Vol. II - 2nd Edition (1st) (Trade Paperback)",0,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11884,"Tomb of Dracula (1972) #58",58,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/50b533fca23aa,"jpg"
11886,"Tomb of Dracula (1972) #6",6,"Dracula, now in the past, begins to wreak havoc on the citizens of Transylvania!",http://i.annihil.us/u/prod/marvel/i/mg/e/f0/4bb4fad0683cc,"jpg"
11895,"Tomb of Dracula (1972) #68",68,,http://i.annihil.us/u/prod/marvel/i/mg/a/10/50ad8f65388fd,"jpg"
11897,"Tomb of Dracula (1972) #7",7,"Dracula encounters the granddaughter of one of his oldest foes, Jonathan Harker! Plus, the vampire hunters converge on Dracula's castle. Has the Lord of Vampires finally met his match?",http://i.annihil.us/u/prod/marvel/i/mg/f/50/4bb4facab8838,"jpg"
11899,"Tomb of Dracula (1972) #8",8,"Quincy Harker has poisoned Dracula with a wooden dart. Desperate to be free from the pain, Dracula seeks out Heinrich Mortte, a doctor with a terrible secret. Discover the secret here!",http://i.annihil.us/u/prod/marvel/i/mg/e/b0/4bb4fac4d313e,"jpg"
119,"NYX (2003) #2",2,"As the struggle to survive adolescence becomes more intense, Alphabet City's newest mutant begins to understand how her powers can save her butt.   But what will she do when she learns that self-preservation comes at a price?

32 PGS./MARVEL PSR ...$2",http://i.annihil.us/u/prod/marvel/i/mg/2/c0/4bc336627b113,"jpg"
1190,"Wolverine Legends Vol. IV: Xisle (Trade Paperback)",0,"Intending to spend a rare carefree moment at a carnival with his beloved stepdaughter Amiko, Wolverine shows a violent side of himself that sends the young girl running in fear. Unable to face what he's done, Logan is propelled into a soul-searching adven",http://i.annihil.us/u/prod/marvel/i/mg/b/d0/4bb793e3ab0e1,"jpg"
11900,"Tomb of Dracula (1972) #9",9,"Dracula is recovered by a fisherman in the town of Liverpool and brought inside a church. Can the Lord of Vampires escape the hallowed ground to continue his reign of terror?",http://i.annihil.us/u/prod/marvel/i/mg/f/10/4bb4fabf4435e,"jpg"
11903,"Universe X (2000) #10",10,,http://i.annihil.us/u/prod/marvel/i/mg/f/50/4bc363b8c4efc,"jpg"
11904,"Universe X (2000) #11",11,,http://i.annihil.us/u/prod/marvel/i/mg/9/90/4bc363bde7287,"jpg"
1191,"Marvel Masterworks: The Amazing Spider-Man Vol. II - 2nd Edition (1st) (Trade Paperback)",0,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11910,"Universe X (2000) #6",6,,http://i.annihil.us/u/prod/marvel/i/mg/9/40/4bc363a4b98b4,"jpg"
11911,"Universe X (2000) #7",7,,http://i.annihil.us/u/prod/marvel/i/mg/c/90/4bc363a99eba8,"jpg"
11912,"Universe X (2000) #8",8,,http://i.annihil.us/u/prod/marvel/i/mg/c/10/4bc363aea573e,"jpg"
11913,"Universe X (2000) #9",9,,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/4bc363b3b833d,"jpg"
11916,"Universe X: Iron Men (2001) #1",1,,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/4bc46a5e00cf7,"jpg"
11925,"Untold Tales of Spider-Man (1995) #16",16,,http://i.annihil.us/u/prod/marvel/i/mg/f/70/50b3d71432610,"jpg"
1193,"Ultimate Marvel Team-Up Vol. III (Trade Paperback)",0,"More Ultimate Spider-Man team-ups written Brian Michael Bendis and drawn by the biggest names in comics including appearances by The Ultimates' Black Widow and Nick Fury, Shang Chi,  Master of Kung Fu and an all-star jam featuring Spidey and every hero in",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11936,"Untold Tales of Spider-Man (1995) #3",3,,http://i.annihil.us/u/prod/marvel/i/mg/e/d0/4bc334f06bdcd,"jpg"
11938,"Untold Tales of Spider-Man (1995) #5",5,,http://i.annihil.us/u/prod/marvel/i/mg/9/50/4bc363814f4ce,"jpg"
11940,"Untold Tales of Spider-Man (1995) #7",7,,http://i.annihil.us/u/prod/marvel/i/mg/9/a0/4bc3638b8cb67,"jpg"
11941,"Untold Tales of Spider-Man (1995) #8",8,,http://i.annihil.us/u/prod/marvel/i/mg/6/f0/4c35f872c658b,"jpg"
11957,"Vision and the Scarlet Witch (1982) #4",4,,http://i.annihil.us/u/prod/marvel/i/mg/4/60/4bc46878c6477,"jpg"
1196,"New X-Men Vol. II (Hardcover)",0,"This deluxe hardcover volume collects the New X-Men stories found in New X-Men Vol. 3: New Worlds and New X-Men Vol. 4: Riot at Xavier's plus other behind the scenes materials!",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11961,"Warlock (1972) #12",12,,http://i.annihil.us/u/prod/marvel/i/mg/e/70/50b42c0fecac4,"jpg"
11965,"Warlock (1972) #2",2,,http://i.annihil.us/u/prod/marvel/i/mg/6/00/4bc375014f09c,"jpg"
11967,"Warlock (1972) #4",4,,http://i.annihil.us/u/prod/marvel/i/mg/6/00/4bc3750b45d71,"jpg"
11968,"Warlock (1972) #5",5,,http://i.annihil.us/u/prod/marvel/i/mg/3/80/4bc375103f885,"jpg"
11970,"Warlock (1972) #7",7,,http://i.annihil.us/u/prod/marvel/i/mg/9/e0/4bc3751a98f8d,"jpg"
11971,"Warlock (1972) #8",8,,http://i.annihil.us/u/prod/marvel/i/mg/4/00/4bc3751f98483,"jpg"
11973,"Web of Spider-Man (1985) #1",1,,http://i.annihil.us/u/prod/marvel/i/mg/e/90/4bc468dcaa0a3,"jpg"
11979,"Web of Spider-Man (1985) #104",104,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1198,"Marvel Masterworks: The Amazing Spider-Man Vol. III - 2nd Edition (1st) (Trade Paperback)",0,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11980,"Web of Spider-Man (1985) #105",105,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11981,"Web of Spider-Man (1985) #106",106,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11984,"Web of Spider-Man (1985) #109",109,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11986,"Web of Spider-Man (1985) #110",110,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11987,"Web of Spider-Man (1985) #111",111,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11988,"Web of Spider-Man (1985) #112",112,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1199,"Thunderbolts Vol. I: How to Lose (Trade Paperback)",0,"What if you're a former supervillain whose abilities make you the target of ridicule among other more powerful supervillains, as well as a pushover for defeat at the hands of superheroes? And what if you're trying to reform... to walk the straight and nar",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11990,"Web of Spider-Man (1985) #114",114,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11991,"Web of Spider-Man (1985) #115",115,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11996,"Web of Spider-Man (1985) #12",12,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12006,"Web of Spider-Man (1985) #129",129,,http://i.annihil.us/u/prod/marvel/i/mg/6/30/50b3de877062a,"jpg"
12008,"Web of Spider-Man (1985) #14",14,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12009,"Web of Spider-Man (1985) #15",15,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1201,"Marvel Encyclopedia Vol. IV: Spider-Man (Hardcover)",0,"Marvel's best-selling Encyclopedia series continues! This fully illustrated, comprehensive deluxe hardcover volume includes in-depth biographies, statistics, and essential reading lists for the world's most popular comic book hero, Spider-Man, and all his",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12011,"Web of Spider-Man (1985) #17",17,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12012,"Web of Spider-Man (1985) #18",18,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12013,"Web of Spider-Man (1985) #19",19,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12014,"Web of Spider-Man (1985) #2",2,,http://i.annihil.us/u/prod/marvel/i/mg/d/03/555f72423f915,"jpg"
12016,"Web of Spider-Man (1985) #21",21,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12017,"Web of Spider-Man (1985) #22",22,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12018,"Web of Spider-Man (1985) #23",23,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12019,"Web of Spider-Man (1985) #24",24,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12022,"Web of Spider-Man (1985) #27",27,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12023,"Web of Spider-Man (1985) #28",28,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12024,"Web of Spider-Man (1985) #29",29,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12025,"Web of Spider-Man (1985) #3",3,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12029,"Web of Spider-Man (1985) #33",33,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1203,"Captain Britain Vol. I (2nd) (Trade Paperback)",0,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12030,"Web of Spider-Man (1985) #34",34,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12031,"Web of Spider-Man (1985) #35",35,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12033,"Web of Spider-Man (1985) #37",37,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12037,"Web of Spider-Man (1985) #40",40,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12039,"Web of Spider-Man (1985) #42",42,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12040,"Web of Spider-Man (1985) #43",43,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12047,"Web of Spider-Man (1985) #5",5,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12051,"Web of Spider-Man (1985) #53",53,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12052,"Web of Spider-Man (1985) #54",54,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12055,"Web of Spider-Man (1985) #57",57,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12056,"Web of Spider-Man (1985) #58",58,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12058,"Web of Spider-Man (1985) #6",6,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1206,"Spectacular Spider-Man Vol. I: The Hunger (Trade Paperback)",0,,http://i.annihil.us/u/prod/marvel/i/mg/9/f0/4bc6a7856ae95,"jpg"
12061,"Web of Spider-Man (1985) #62",62,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
12066,"Web of Spider-Man (1985) #67",67,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
